path,entry_type,symlink_target,direct_files,recursive_files,category,role,scope,role_source,explanation
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/bits_to_bits,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/bits_to_bits/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/extension,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/extension/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/lost_carry,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/lost_carry/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/promote,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/promote/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/promote_extension,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/promote_extension/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/promote_lost_carry,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/promote_lost_carry/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/promote_truncation,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/promote_truncation/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/truncation,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_signed/truncation/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned,directory,,1,65,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/bits_to_bits,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/bits_to_bits/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/extension,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/extension/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/lost_carry,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/lost_carry/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/promote,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/promote/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/promote_extension,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/promote_extension/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/promote_lost_carry,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/promote_lost_carry/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/promote_truncation,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/promote_truncation/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/truncation,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/datawidth_unsigned/truncation/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general,directory,,0,63,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/add_promote,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/add_promote/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/array_range,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/array_range/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/bool_tilda,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/bool_tilda/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/concat_port,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/concat_port/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/datawidth_int,directory,,6,7,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/datawidth_int/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/int_to_bits,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/int_to_bits/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/promote_add,directory,,7,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/promote_add/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/shift,directory,,0,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/shift/test1,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/shift/test1/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/std_to_bool,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/std_to_bool/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/std_ulogic_tilda,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/std_ulogic_tilda/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/subvector,directory,,0,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/subvector/stab1,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/subvector/stab1/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/subvector/stab2,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/subvector/stab2/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/subvector/stab3,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/subvector/stab3/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/subvector/test1,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/general/subvector/test1/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide,directory,,0,13,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide/ch9,directory,,0,13,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide/ch9/c_array_datatype,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide/ch9/c_array_datatype/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide/ch9/int_datatype,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide/ch9/int_datatype/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide/ch9/std_ulogic_datatype,directory,,1,2,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide/ch9/std_ulogic_datatype/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide/ch9/std_ulogic_vector_datatype,directory,,1,7,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/data/user_guide/ch9/std_ulogic_vector_datatype/golden,directory,,6,6,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/extern,directory,,3,3,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/extern2,directory,,3,3,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology,directory,,0,20,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/file_io,directory,,0,8,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/file_io/input_char_sc_signed,directory,,3,4,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/file_io/input_char_sc_signed/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/file_io/input_sc_signed,directory,,3,4,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/file_io/input_sc_signed/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/sim_control,directory,,0,12,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/sim_control/sim_to_infinity,directory,,5,6,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/sim_control/sim_to_infinity/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/sim_control/sim_to_time,directory,,5,6,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/methodology/sim_control/sim_to_time/golden,directory,,1,1,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/rtlout,directory,,0,4,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
gem5/src/systemc/tests/systemc/misc/unit/rtlout/test1,directory,,4,4,main-source-tree,原生SystemC测试,组件验证,gem5/src/systemc/tests,inherited-from-ancestor
